WaveLength,Module1,Min%, Max%, Modue2,Min%, Max%
746,21698.1700,-150.00,150.00,17112.7300,-150.00,150.00,
747,22484.1000,-150.00,150.00,17463.2500,-150.00,150.00,
748,22834.0300,-150.00,150.00,17832.8200,-150.00,150.00,
749,23234.9600,-150.00,150.00,18485.2500,-150.00,150.00,
750,23863.3500,-150.00,150.00,18765.5500,-150.00,150.00,
751,24085.5900,-150.00,150.00,18977.3000,-150.00,150.00,
752,24135.9600,-150.00,150.00,19131.5100,-150.00,150.00,
753,23927.3600,-150.00,150.00,19052.6300,-150.00,150.00,
754,23454.6000,-150.00,150.00,18804.3400,-150.00,150.00,
755,23152.7600,-150.00,150.00,18561.2300,-150.00,150.00,
756,22658.5800,-150.00,150.00,17972.1700,-150.00,150.00,
757,21714.0900,-150.00,150.00,17639.4700,-150.00,150.00,
758,21232.5900,-150.00,150.00,17275.0600,-150.00,150.00,
759,20758.2500,-150.00,150.00,16596.2700,-150.00,150.00,
760,19899.9100,-150.00,150.00,16251.4800,-150.00,150.00,
761,19556.1900,-150.00,150.00,15967.4600,-150.00,150.00,
762,19364.8500,-150.00,150.00,15614.1600,-150.00,150.00,
763,19543.5200,-150.00,150.00,15769.4600,-150.00,150.00,
764,19716.6800,-150.00,150.00,16054.8000,-150.00,150.00,
765,19818.0400,-150.00,150.00,16274.7700,-150.00,150.00,
766,19693.2900,-150.00,150.00,15981.6900,-150.00,150.00,
767,18894.1200,-150.00,150.00,15626.4600,-150.00,150.00,
768,18415.6200,-150.00,150.00,14905.1200,-150.00,150.00,
769,18054.4100,-150.00,150.00,14683.3900,-150.00,150.00,
770,17703.9300,-150.00,150.00,14529.6100,-150.00,150.00,
771,17671.4500,-150.00,150.00,14476.1900,-150.00,150.00,
772,17677.2900,-150.00,150.00,14477.1600,-150.00,150.00,
773,17874.7800,-150.00,150.00,14535.7600,-150.00,150.00,
774,18003.4100,-150.00,150.00,14697.9600,-150.00,150.00,
775,18172.0000,-150.00,150.00,14762.0500,-150.00,150.00,
776,18609.5500,-150.00,150.00,14894.4400,-150.00,150.00,
777,18861.9600,-150.00,150.00,15243.3300,-150.00,150.00,
778,19222.8800,-150.00,150.00,15471.4700,-150.00,150.00,
779,19424.9500,-150.00,150.00,15644.5800,-150.00,150.00,
780,20046.1100,-150.00,150.00,15991.4000,-150.00,150.00,
781,20283.2700,-150.00,150.00,16211.6900,-150.00,150.00,
782,20641.9400,-150.00,150.00,16395.0900,-150.00,150.00,
783,20997.7000,-150.00,150.00,16578.1600,-150.00,150.00,
784,21151.3700,-150.00,150.00,16684.2400,-150.00,150.00,
785,21236.4900,-150.00,150.00,16784.8200,-150.00,150.00,
786,21462.6200,-150.00,150.00,16831.3900,-150.00,150.00,
787,21542.2200,-150.00,150.00,16876.6600,-150.00,150.00,
788,21561.0600,-150.00,150.00,16930.0200,-150.00,150.00,
789,21674.4500,-150.00,150.00,17000.2000,-150.00,150.00,
790,21615.9700,-150.00,150.00,16980.1500,-150.00,150.00,
791,21499.0100,-150.00,150.00,16869.8700,-150.00,150.00,
792,21272.5600,-150.00,150.00,16684.5600,-150.00,150.00,
793,20663.7100,-150.00,150.00,16205.8700,-150.00,150.00,
794,20314.7800,-150.00,150.00,15937.0500,-150.00,150.00,
795,20014.2700,-150.00,150.00,15701.8500,-150.00,150.00,
796,19315.7900,-150.00,150.00,15191.2300,-150.00,150.00,
797,18975.6600,-150.00,150.00,14961.1200,-150.00,150.00,
798,18658.6100,-150.00,150.00,14679.1800,-150.00,150.00,
799,18067.0800,-150.00,150.00,14209.0600,-150.00,150.00,
800,17723.4100,-150.00,150.00,13950.3000,-150.00,150.00,
801,17473.9600,-150.00,150.00,13754.6600,-150.00,150.00,
802,16963.3800,-150.00,150.00,13350.9800,-150.00,150.00,
803,16830.2200,-150.00,150.00,13238.8600,-150.00,150.00,
804,16725.3200,-150.00,150.00,13170.4800,-150.00,150.00,
805,16640.5600,-150.00,150.00,13159.1400,-150.00,150.00,
806,16775.0100,-150.00,150.00,13223.6300,-150.00,150.00,
807,16957.2100,-150.00,150.00,13380.7900,-150.00,150.00,
808,17174.5000,-150.00,150.00,13741.7100,-150.00,150.00,
809,17832.8800,-150.00,150.00,14025.1200,-150.00,150.00,
810,18194.7300,-150.00,150.00,14416.2900,-150.00,150.00,
811,18594.6100,-150.00,150.00,15018.7300,-150.00,150.00,
812,19458.4100,-150.00,150.00,15280.5500,-150.00,150.00,
813,19754.0400,-150.00,150.00,15562.0700,-150.00,150.00,
814,19948.3200,-150.00,150.00,15944.4900,-150.00,150.00,
815,20083.4700,-150.00,150.00,15918.6100,-150.00,150.00,
816,19997.7000,-150.00,150.00,15813.4600,-150.00,150.00,
817,19818.0400,-150.00,150.00,15494.4400,-150.00,150.00,
818,19210.5400,-150.00,150.00,15208.7100,-150.00,150.00,
819,18980.2100,-150.00,150.00,14956.2600,-150.00,150.00,
820,19108.5300,-150.00,150.00,14873.4000,-150.00,150.00,
821,20612.0500,-150.00,150.00,15482.8000,-150.00,150.00,
822,22283.3100,-150.00,150.00,16905.7700,-150.00,150.00,
823,24024.1800,-150.00,150.00,20305.7200,-150.00,150.00,
824,24805.6400,-150.00,150.00,20604.4700,-150.00,150.00,
825,23350.6300,-150.00,150.00,19557.9200,-150.00,150.00,
826,21208.2300,-150.00,150.00,15358.8600,-150.00,150.00,
827,19035.1100,-150.00,150.00,13883.5800,-150.00,150.00,
828,15702.0500,-150.00,150.00,12878.4400,-150.00,150.00,
829,14469.8500,-150.00,150.00,11003.3200,-150.00,150.00,
830,13213.2200,-150.00,150.00,9996.1040,-150.00,150.00,
831,11034.6300,-150.00,150.00,8978.3690,-150.00,150.00,
832,10237.4300,-150.00,150.00,7784.7870,-150.00,150.00,
833,9748.8700,-150.00,150.00,7527.2370,-150.00,150.00,
834,9377.7870,-150.00,150.00,7460.6270,-150.00,150.00,
835,9357.9820,-150.00,150.00,7485.4440,-150.00,150.00,
836,9280.7090,-150.00,150.00,7366.2500,-150.00,150.00,
837,8957.9580,-150.00,150.00,7272.5090,-150.00,150.00,
838,8791.0480,-150.00,150.00,6979.4260,-150.00,150.00,
839,8817.0270,-150.00,150.00,7006.2250,-150.00,150.00,
840,9239.4740,-150.00,150.00,7110.1400,-150.00,150.00,
841,9550.5090,-150.00,150.00,7733.8740,-150.00,150.00,
842,9831.0040,-150.00,150.00,8021.3440,-150.00,150.00,
843,10335.1400,-150.00,150.00,8198.4550,-150.00,150.00,
844,10605.8500,-150.00,150.00,8526.1180,-150.00,150.00,
845,11035.6100,-150.00,150.00,8737.9470,-150.00,150.00,
846,11784.7300,-150.00,150.00,8992.7000,-150.00,150.00,
847,12149.2200,-150.00,150.00,9810.3730,-150.00,150.00,
848,12602.3400,-150.00,150.00,10189.2600,-150.00,150.00,
849,13103.5000,-150.00,150.00,10556.5900,-150.00,150.00,
850,14134.1700,-150.00,150.00,11192.9900,-150.00,150.00,
851,14548.4200,-150.00,150.00,11483.2500,-150.00,150.00,
852,14854.5800,-150.00,150.00,11764.3300,-150.00,150.00,
853,15223.7500,-150.00,150.00,12158.8700,-150.00,150.00,
854,15343.8900,-150.00,150.00,12177.3600,-150.00,150.00,
855,15461.4300,-150.00,150.00,12165.3600,-150.00,150.00,
856,15560.1500,-150.00,150.00,12125.1400,-150.00,150.00,
857,15410.1300,-150.00,150.00,12155.3100,-150.00,150.00,
858,15333.5000,-150.00,150.00,12141.3600,-150.00,150.00,
859,15191.6100,-150.00,150.00,11967.1400,-150.00,150.00,
860,15250.3800,-150.00,150.00,11943.4600,-150.00,150.00,
861,15306.5500,-150.00,150.00,11924.3100,-150.00,150.00,
862,15277.6500,-150.00,150.00,11966.1700,-150.00,150.00,
863,15289.9900,-150.00,150.00,12084.9100,-150.00,150.00,
864,15348.1100,-150.00,150.00,12175.4200,-150.00,150.00,
865,15598.4600,-150.00,150.00,12167.9600,-150.00,150.00,
866,15697.8300,-150.00,150.00,12165.0400,-150.00,150.00,
867,15593.2700,-150.00,150.00,12184.8300,-150.00,150.00,
868,15293.2400,-150.00,150.00,12111.1900,-150.00,150.00,
869,15108.4900,-150.00,150.00,11927.5600,-150.00,150.00,
870,14864.0000,-150.00,150.00,11337.4800,-150.00,150.00,
871,14248.7700,-150.00,150.00,11097.1900,-150.00,150.00,
872,13853.0300,-150.00,150.00,10789.2500,-150.00,150.00,
873,13332.6700,-150.00,150.00,10171.3800,-150.00,150.00,
874,12437.1200,-150.00,150.00,9807.4450,-150.00,150.00,
875,12106.0500,-150.00,150.00,9609.3010,-150.00,150.00,
876,11892.8100,-150.00,150.00,9140.2290,-150.00,150.00,
877,11756.4900,-150.00,150.00,8989.1170,-150.00,150.00,
878,11704.2300,-150.00,150.00,8975.7630,-150.00,150.00,
879,12027.1800,-150.00,150.00,9487.9130,-150.00,150.00,
880,12768.2000,-150.00,150.00,10347.2700,-150.00,150.00,
881,15089.0000,-150.00,150.00,11586.1500,-150.00,150.00,
882,16122.2500,-150.00,150.00,13415.7900,-150.00,150.00,
883,16636.3400,-150.00,150.00,13395.0500,-150.00,150.00,
884,15525.7300,-150.00,150.00,12695.6000,-150.00,150.00,
885,14172.1500,-150.00,150.00,10360.2700,-150.00,150.00,
886,12781.8300,-150.00,150.00,9244.7480,-150.00,150.00,
887,10283.8500,-150.00,150.00,8294.0010,-150.00,150.00,
888,9298.8910,-150.00,150.00,6786.8900,-150.00,150.00,
889,8458.1720,-150.00,150.00,6229.1510,-150.00,150.00,
890,7255.4860,-150.00,150.00,5807.0870,-150.00,150.00,
891,6864.1590,-150.00,150.00,5173.4730,-150.00,150.00,
892,6585.5530,-150.00,150.00,4980.5660,-150.00,150.00,
893,6182.0130,-150.00,150.00,4870.9550,-150.00,150.00,
894,6147.8640,-150.00,150.00,4879.1600,-150.00,150.00,
895,6171.9310,-150.00,150.00,4926.0920,-150.00,150.00,
896,6193.7200,-150.00,150.00,4961.5340,-150.00,150.00,
897,6127.0490,-150.00,150.00,4813.8420,-150.00,150.00,
898,5883.4240,-150.00,150.00,4613.5620,-150.00,150.00,
899,5409.7000,-150.00,150.00,4234.4320,-150.00,150.00,
900,5238.5160,-150.00,150.00,4104.2590,-150.00,150.00,
901,5111.9010,-150.00,150.00,4016.4700,-150.00,150.00,
902,5182.5340,-150.00,150.00,4021.4030,-150.00,150.00,
903,5371.3000,-150.00,150.00,4238.3760,-150.00,150.00,
904,5706.4500,-150.00,150.00,4607.9790,-150.00,150.00,
905,6121.5200,-150.00,150.00,5072.1080,-150.00,150.00,
906,6234.3720,-150.00,150.00,5050.4550,-150.00,150.00,
907,6073.3840,-150.00,150.00,4836.8190,-150.00,150.00,
908,5601.0340,-150.00,150.00,4240.3490,-150.00,150.00,
909,5376.8320,-150.00,150.00,4046.0640,-150.00,150.00,
910,5169.5140,-150.00,150.00,3902.3510,-150.00,150.00,
911,4944.5800,-150.00,150.00,3790.1770,-150.00,150.00,
912,4943.2770,-150.00,150.00,3792.8090,-150.00,150.00,
913,5037.3580,-150.00,150.00,3838.8660,-150.00,150.00,
914,5640.0780,-150.00,150.00,4221.9420,-150.00,150.00,
915,6074.6850,-150.00,150.00,4663.4760,-150.00,150.00,
916,6536.4580,-150.00,150.00,5476.7810,-150.00,150.00,
917,7155.7130,-150.00,150.00,5660.6400,-150.00,150.00,
918,7160.2630,-150.00,150.00,5601.9830,-150.00,150.00,
919,7039.3580,-150.00,150.00,5087.8550,-150.00,150.00,
920,6475.3310,-150.00,150.00,4872.5960,-150.00,150.00,
921,6156.6450,-150.00,150.00,4654.6100,-150.00,150.00,
922,5896.4360,-150.00,150.00,4334.3370,-150.00,150.00,
923,5468.6010,-150.00,150.00,4195.3180,-150.00,150.00,
924,5297.7500,-150.00,150.00,4064.4770,-150.00,150.00,
925,5230.0530,-150.00,150.00,3900.3780,-150.00,150.00,
926,5091.3940,-150.00,150.00,3830.3130,-150.00,150.00,
927,4987.5510,-150.00,150.00,3781.9520,-150.00,150.00,
928,4956.2990,-150.00,150.00,3730.6250,-150.00,150.00,
929,4879.7930,-150.00,150.00,3702.3260,-150.00,150.00,
930,4805.2350,-150.00,150.00,3699.3650,-150.00,150.00,
931,4746.9530,-150.00,150.00,3615.4450,-150.00,150.00,
932,4725.1370,-150.00,150.00,3577.5940,-150.00,150.00,
933,4518.3540,-150.00,150.00,3451.1800,-150.00,150.00,
934,4401.1050,-150.00,150.00,3300.3580,-150.00,150.00,
935,4190.0290,-150.00,150.00,3140.9180,-150.00,150.00,
936,3726.6970,-150.00,150.00,2753.9350,-150.00,150.00,
937,3466.2780,-150.00,150.00,2543.8190,-150.00,150.00,
938,3218.8450,-150.00,150.00,2382.1220,-150.00,150.00,
939,2735.9040,-150.00,150.00,2014.6150,-150.00,150.00,
940,2534.0050,-150.00,150.00,1869.2430,-150.00,150.00,
941,2351.6540,-150.00,150.00,1753.5720,-150.00,150.00,
942,2074.6640,-150.00,150.00,1588.2750,-150.00,150.00,
943,1965.0320,-150.00,150.00,1540.9890,-150.00,150.00,
944,1887.3730,-150.00,150.00,1487.4130,-150.00,150.00,
945,1810.6890,-150.00,150.00,1455.6620,-150.00,150.00,
946,1815.2580,-150.00,150.00,1459.9620,-150.00,150.00,
947,1807.4260,-150.00,150.00,1480.4680,-150.00,150.00,
948,1868.4470,-150.00,150.00,1531.3990,-150.00,150.00,
949,1900.7510,-150.00,150.00,1553.5550,-150.00,150.00,
950,1945.4540,-150.00,150.00,1643.1610,-150.00,150.00,
951,2067.1600,-150.00,150.00,1686.4690,-150.00,150.00,
952,2135.0240,-150.00,150.00,1737.3760,-150.00,150.00,
953,2209.7380,-150.00,150.00,1837.8500,-150.00,150.00,
954,2349.0440,-150.00,150.00,1903.6080,-150.00,150.00,
955,2413.3100,-150.00,150.00,1972.6600,-150.00,150.00,
956,2491.9260,-150.00,150.00,2073.4100,-150.00,150.00,
957,2640.6660,-150.00,150.00,2128.2350,-150.00,150.00,
958,2740.4700,-150.00,150.00,2203.5250,-150.00,150.00,
959,2860.1610,-150.00,150.00,2369.5790,-150.00,150.00,
960,3074.4050,-150.00,150.00,2446.4780,-150.00,150.00,
961,3183.9590,-150.00,150.00,2534.9100,-150.00,150.00,
962,3314.3680,-150.00,150.00,2713.7010,-150.00,150.00,
963,3531.1440,-150.00,150.00,2817.5770,-150.00,150.00,
964,3660.5380,-150.00,150.00,2967.9060,-150.00,150.00,
965,3741.0360,-150.00,150.00,3020.3110,-150.00,150.00,
966,3959.3630,-150.00,150.00,3085.2320,-150.00,150.00,
967,4044.4020,-150.00,150.00,3166.6170,-150.00,150.00,
968,4066.8830,-150.00,150.00,3209.4450,-150.00,150.00,
969,4124.8740,-150.00,150.00,3226.5750,-150.00,150.00,
970,4171.4600,-150.00,150.00,3196.2680,-150.00,150.00,
971,4150.2850,-150.00,150.00,3181.7720,-150.00,150.00,
972,4080.8920,-150.00,150.00,3138.2820,-150.00,150.00,
973,4030.7180,-150.00,150.00,3008.4460,-150.00,150.00,
974,3986.0810,-150.00,150.00,2998.2290,-150.00,150.00,
975,3927.7570,-150.00,150.00,2966.2580,-150.00,150.00,
976,3893.2180,-150.00,150.00,2981.0900,-150.00,150.00,
977,3915.7010,-150.00,150.00,3003.1730,-150.00,150.00,
978,4075.3530,-150.00,150.00,3215.7040,-150.00,150.00,
979,4212.8320,-150.00,150.00,3347.7840,-150.00,150.00,
980,4321.3050,-150.00,150.00,3427.1450,-150.00,150.00,
981,4268.5360,-150.00,150.00,3150.8020,-150.00,150.00,
982,4070.1400,-150.00,150.00,2871.3190,-150.00,150.00,
983,3787.3120,-150.00,150.00,2602.2130,-150.00,150.00,
984,3196.0220,-150.00,150.00,2199.5630,-150.00,150.00,
985,2956.3630,-150.00,150.00,2065.1530,-150.00,150.00,
986,2795.5880,-150.00,150.00,1949.2030,-150.00,150.00,
987,2567.9290,-150.00,150.00,1932.6840,-150.00,150.00,
988,2553.2500,-150.00,150.00,1928.7190,-150.00,150.00,
989,2603.8090,-150.00,150.00,2013.2930,-150.00,150.00,
990,2692.8520,-150.00,150.00,2101.8140,-150.00,150.00,
991,2810.5900,-150.00,150.00,2214.4210,-150.00,150.00,
992,3138.6390,-150.00,150.00,2526.0020,-150.00,150.00,
993,3265.7920,-150.00,150.00,2605.5120,-150.00,150.00,
994,3336.8630,-150.00,150.00,2638.8290,-150.00,150.00,
995,3296.1120,-150.00,150.00,2524.0220,-150.00,150.00,
996,3202.5430,-150.00,150.00,2443.1770,-150.00,150.00,
997,3112.8800,-150.00,150.00,2331.9500,-150.00,150.00,
998,2867.3360,-150.00,150.00,2252.3900,-150.00,150.00,
999,2804.7200,-150.00,150.00,2213.7610,-150.00,150.00,
1000,2718.9450,-150.00,150.00,2138.4720,-150.00,150.00,
1001,2611.6370,-150.00,150.00,2141.1140,-150.00,150.00,
1002,2567.9290,-150.00,150.00,2111.3920,-150.00,150.00,
1003,2524.8720,-150.00,150.00,2100.4930,-150.00,150.00,
1004,2502.6900,-150.00,150.00,2116.0150,-150.00,150.00,
1005,2498.1240,-150.00,150.00,2090.9150,-150.00,150.00,
1006,2482.7920,-150.00,150.00,2112.0520,-150.00,150.00,
1007,2502.3640,-150.00,150.00,2119.3180,-150.00,150.00,
1008,2524.5450,-150.00,150.00,2143.4260,-150.00,150.00,
1009,2540.5290,-150.00,150.00,2177.7690,-150.00,150.00,
1010,2609.6800,-150.00,150.00,2199.8930,-150.00,150.00,
1011,2614.8990,-150.00,150.00,2285.0740,-150.00,150.00,
1012,2687.3080,-150.00,150.00,2300.2600,-150.00,150.00,
1013,2731.0120,-150.00,150.00,2336.5720,-150.00,150.00,
1014,2760.3650,-150.00,150.00,2355.7160,-150.00,150.00,
1015,2793.9580,-150.00,150.00,2371.2290,-150.00,150.00,
1016,2847.4430,-150.00,150.00,2392.3530,-150.00,150.00,
1017,2859.8350,-150.00,150.00,2392.0230,-150.00,150.00,
1018,2848.7470,-150.00,150.00,2397.6340,-150.00,150.00,
1019,2862.7700,-150.00,150.00,2363.9680,-150.00,150.00,
1020,2837.6590,-150.00,150.00,2376.5100,-150.00,150.00,
1021,2833.7460,-150.00,150.00,2351.7550,-150.00,150.00,
1022,2806.0240,-150.00,150.00,2330.6300,-150.00,150.00,
1023,2798.5230,-150.00,150.00,2306.8620,-150.00,150.00,
1024,2783.5210,-150.00,150.00,2290.0260,-150.00,150.00,
1025,2715.0310,-150.00,150.00,2263.9460,-150.00,150.00,
1026,2702.3110,-150.00,150.00,2240.8350,-150.00,150.00,
1027,2666.4330,-150.00,150.00,2180.4110,-150.00,150.00,
1028,2603.4820,-150.00,150.00,2153.6630,-150.00,150.00,
1029,2594.6760,-150.00,150.00,2109.7400,-150.00,150.00,
1030,2562.0570,-150.00,150.00,2055.2440,-150.00,150.00,
1031,2487.6850,-150.00,150.00,2005.3650,-150.00,150.00,
1032,2442.3430,-150.00,150.00,1951.8470,-150.00,150.00,
1033,2418.2030,-150.00,150.00,1921.4500,-150.00,150.00,
1034,2361.7670,-150.00,150.00,1885.7650,-150.00,150.00,
1035,2365.3550,-150.00,150.00,1824.9620,-150.00,150.00,
1036,2336.9730,-150.00,150.00,1772.4120,-150.00,150.00,
1037,2249.8670,-150.00,150.00,1736.7150,-150.00,150.00,
1038,2219.2000,-150.00,150.00,1693.0810,-150.00,150.00,
1039,2185.5950,-150.00,150.00,1636.8790,-150.00,150.00,
1040,2124.9100,-150.00,150.00,1613.0740,-150.00,150.00,
1041,2094.2410,-150.00,150.00,1559.8380,-150.00,150.00,
1042,2042.0360,-150.00,150.00,1534.0440,-150.00,150.00,
1043,1999.2930,-150.00,150.00,1494.6890,-150.00,150.00,
1044,1951.0010,-150.00,150.00,1471.2070,-150.00,150.00,
1045,1866.4890,-150.00,150.00,1431.5160,-150.00,150.00,
1046,1836.7950,-150.00,150.00,1390.8290,-150.00,150.00,
1047,1804.1630,-150.00,150.00,1387.1900,-150.00,150.00,
1048,1754.5630,-150.00,150.00,1348.4840,-150.00,150.00,
1049,1726.1720,-150.00,150.00,1327.6410,-150.00,150.00,
1050,1682.4440,-150.00,150.00,1304.4800,-150.00,150.00,
1051,1644.2630,-150.00,150.00,1282.9730,-150.00,150.00,
1052,1621.4200,-150.00,150.00,1255.5090,-150.00,150.00,
1053,1592.3760,-150.00,150.00,1236.3160,-150.00,150.00,
1054,1540.4870,-150.00,150.00,1187.6680,-150.00,150.00,
1055,1500.6730,-150.00,150.00,1185.3510,-150.00,150.00,
1056,1475.5440,-150.00,150.00,1142.6560,-150.00,150.00,
1057,1431.4860,-150.00,150.00,1125.7750,-150.00,150.00,
1058,1417.1270,-150.00,150.00,1111.8730,-150.00,150.00,
1059,1381.2280,-150.00,150.00,1082.0800,-150.00,150.00,
1060,1335.2110,-150.00,150.00,1063.2110,-150.00,150.00,
1061,1315.6290,-150.00,150.00,1050.6310,-150.00,150.00,
1062,1299.9640,-150.00,150.00,1021.4970,-150.00,150.00,
1063,1267.6540,-150.00,150.00,1016.5310,-150.00,150.00,
1064,1229.7960,-150.00,150.00,992.0298,-150.00,150.00,
1065,1221.9630,-150.00,150.00,990.3742,-150.00,150.00,
1066,1177.2510,-150.00,150.00,990.3742,-150.00,150.00,
1067,1168.4390,-150.00,150.00,961.2362,-150.00,150.00,
1068,1149.1840,-150.00,150.00,944.6797,-150.00,150.00,
1069,1125.0330,-150.00,150.00,936.0700,-150.00,150.00,
1070,1110.3460,-150.00,150.00,922.8241,-150.00,150.00,
1071,1103.1660,-150.00,150.00,913.5517,-150.00,150.00,
1072,1074.1190,-150.00,150.00,904.2792,-150.00,150.00,
1073,1059.7590,-150.00,150.00,898.6493,-150.00,150.00,
1074,1050.9470,-150.00,150.00,897.3246,-150.00,150.00,
1075,1040.8300,-150.00,150.00,881.4281,-150.00,150.00,
1076,1032.9970,-150.00,150.00,873.1484,-150.00,150.00,
1077,1025.8170,-150.00,150.00,860.2319,-150.00,150.00,
1078,1001.0130,-150.00,150.00,861.2255,-150.00,150.00,
1079,1000.0340,-150.00,150.00,852.2830,-150.00,150.00,
1080,986.6530,-150.00,150.00,844.3340,-150.00,150.00,
1081,982.0839,-150.00,150.00,849.9646,-150.00,150.00,
1082,968.0501,-150.00,150.00,842.6780,-150.00,150.00,
1083,963.1546,-150.00,150.00,836.0537,-150.00,150.00,
1084,950.7527,-150.00,150.00,832.0791,-150.00,150.00,
1085,952.0581,-150.00,150.00,827.1107,-150.00,150.00,
1086,934.7607,-150.00,150.00,809.2243,-150.00,150.00,
1087,922.3588,-150.00,150.00,803.5933,-150.00,150.00,
1088,916.8106,-150.00,150.00,790.0122,-150.00,150.00,
1089,883.1950,-150.00,150.00,781.0684,-150.00,150.00,
1090,871.4459,-150.00,150.00,780.0746,-150.00,150.00,
1091,859.6968,-150.00,150.00,772.4556,-150.00,150.00,
1092,849.9059,-150.00,150.00,752.2481,-150.00,150.00,
1093,840.4414,-150.00,150.00,750.2604,-150.00,150.00,
1094,834.5669,-150.00,150.00,742.6409,-150.00,150.00,
1095,816.6170,-150.00,150.00,746.9476,-150.00,150.00,
1096,809.1107,-150.00,150.00,737.0090,-150.00,150.00,
1097,808.7843,-150.00,150.00,732.0397,-150.00,150.00,
1098,791.4872,-150.00,150.00,718.1252,-150.00,150.00,
1099,780.3910,-150.00,150.00,710.1738,-150.00,150.00,
1100,773.8638,-150.00,150.00,708.5173,-150.00,150.00,
